,text,label,label_0,label_1,label_2
15658,PersonX takes part in the process,"[0, 1, 1]",0,1,1
15659,PersonX takes part in the struggle,"[0, 1, 1]",0,1,1
15660,PersonX takes part in the study,"[0, 1, 1]",0,1,1
15661,PersonX takes part in the war,"[0, 1, 1]",0,1,1
15662,PersonX takes part in the work,"[0, 1, 1]",0,1,1
15663,PersonX takes photos,"[0, 1, 1]",0,1,1
15664,PersonX takes piano lessons,"[0, 1, 1]",0,1,1
15665,PersonX takes pictures of PersonY,"[0, 1, 1]",0,1,1
15666,PersonX takes pictures of it,"[0, 1, 1]",0,1,1
15667,PersonX takes pills,"[0, 1, 1]",0,1,1
15668,PersonX takes pity on PersonY,"[0, 1, 1]",0,1,1
15669,PersonX takes private lessons,"[0, 1, 1]",0,1,1
15670,PersonX takes refuge in PersonY,"[0, 1, 1]",0,1,1
15671,PersonX takes second place,"[0, 1, 1]",0,1,1
15672,PersonX takes several hours,"[0, 1, 1]",0,1,1
15673,PersonX takes several minutes,"[0, 1, 1]",0,1,1
15674,PersonX takes shelter,"[0, 1, 1]",0,1,1
15675,PersonX takes shots,"[0, 1, 1]",0,1,1
15676,PersonX takes sides,"[0, 1, 1]",0,1,1
15677,PersonX takes some medicine,"[0, 1, 1]",0,1,1
15678,PersonX takes some money,"[0, 1, 1]",0,1,1
15679,PersonX takes some time,"[0, 1, 1]",0,1,1
15680,PersonX takes surveys,"[0, 1, 1]",0,1,1
15681,PersonX takes swimming lessons,"[0, 1, 1]",0,1,1
15682,PersonX takes the ___ away,"[0, 1, 1]",0,1,1
15683,PersonX takes the ___ back,"[0, 1, 1]",0,1,1
15684,PersonX takes the ___ first,"[0, 1, 1]",0,1,1
15685,PersonX takes the ___ in hand,"[0, 1, 1]",0,1,1
15686,PersonX takes the ___ into PersonX's hands,"[0, 1, 1]",0,1,1
15687,PersonX takes the ___ into consideration,"[0, 0, 1]",0,0,1
15688,PersonX takes the baby,"[0, 1, 1]",0,1,1
15689,PersonX takes the bait,"[0, 1, 1]",0,1,1
15690,PersonX takes the bird,"[0, 1, 1]",0,1,1
15691,PersonX takes the biscuit,"[0, 1, 1]",0,1,1
15692,PersonX takes the blame,"[0, 1, 1]",0,1,1
15693,PersonX takes the boat,"[0, 1, 1]",0,1,1
15694,PersonX takes the boat out,"[0, 1, 1]",0,1,1
15695,PersonX takes the browns to the super bowl,"[0, 1, 1]",0,1,1
15696,PersonX takes the bull by the horns,"[0, 1, 1]",0,1,1
15697,PersonX takes the bus,"[0, 1, 1]",0,1,1
15698,PersonX takes the bus home,"[0, 1, 1]",0,1,1
15699,PersonX takes the bus to school,"[0, 1, 1]",0,1,1
15700,PersonX takes the bus to work,"[0, 1, 1]",0,1,1
15701,PersonX takes the car,"[0, 1, 1]",0,1,1
15702,PersonX takes the cat,"[0, 1, 1]",0,1,1
15703,PersonX takes the cat home,"[0, 1, 1]",0,1,1
15704,PersonX takes the cat to the vet,"[0, 1, 1]",0,1,1
15705,PersonX takes the class,"[0, 1, 1]",0,1,1
15706,PersonX takes the computer,"[0, 1, 1]",0,1,1
15707,PersonX takes the day off,"[0, 1, 1]",0,1,1
15708,PersonX takes the day off from work,"[0, 1, 1]",0,1,1
15709,PersonX takes the dog home,"[0, 1, 1]",0,1,1
15710,PersonX takes the dog out,"[0, 0, 1]",0,0,1
15711,PersonX takes the dog outside,"[0, 1, 1]",0,1,1
15712,PersonX takes the dog to the vet,"[0, 1, 1]",0,1,1
15713,PersonX takes the elevator,"[0, 1, 1]",0,1,1
15714,PersonX takes the fall,"[0, 1, 1]",0,1,1
15715,PersonX takes the family,"[0, 1, 1]",0,1,1
15716,PersonX takes the ferry,"[0, 1, 1]",0,1,1
15717,PersonX takes the field,"[0, 1, 1]",0,1,1
15718,PersonX takes the fifth,"[0, 1, 1]",0,1,1
15719,PersonX takes the food,"[0, 1, 1]",0,1,1
15720,PersonX takes the food out,"[0, 1, 1]",0,1,1
15721,PersonX takes the game,"[0, 1, 1]",0,1,1
15722,PersonX takes the game to ___,"[0, 1, 1]",0,1,1
15723,PersonX takes the garbage,"[0, 1, 1]",0,1,1
15724,PersonX takes the garbage out,"[0, 1, 1]",0,1,1
15725,PersonX takes the gilt off the gingerbread,"[0, 1, 1]",0,1,1
15726,PersonX takes the girl,"[0, 1, 1]",0,1,1
15727,PersonX takes the job,"[0, 1, 1]",0,1,1
15728,PersonX takes the kids,"[0, 1, 1]",0,1,1
15729,PersonX takes the kite,"[0, 1, 1]",0,1,1
15730,PersonX takes the kitten home,"[0, 1, 1]",0,1,1
15731,PersonX takes the law into PersonX's hands,"[0, 1, 1]",0,1,1
15732,PersonX takes the lead,"[0, 1, 1]",0,1,1
15733,PersonX takes the leash,"[0, 1, 1]",0,1,1
15734,PersonX takes the liberty,"[0, 1, 1]",0,1,1
15735,PersonX takes the medicine,"[0, 0, 1]",0,0,1
15736,PersonX takes the money,"[0, 1, 1]",0,1,1
15737,PersonX takes the news,"[0, 1, 1]",0,1,1
15738,PersonX takes the next step,"[0, 1, 1]",0,1,1
15739,PersonX takes the offensive,"[0, 1, 1]",0,1,1
15740,PersonX takes the pee,"[0, 1, 1]",0,1,1
15741,PersonX takes the phone,"[0, 1, 1]",0,1,1
15742,PersonX takes the picture,"[0, 1, 1]",0,1,1
15743,PersonX takes the plunge,"[0, 1, 1]",0,1,1
15744,PersonX takes the puppy home,"[0, 1, 1]",0,1,1
15745,PersonX takes the red pill,"[0, 1, 1]",0,1,1
15746,PersonX takes the reins,"[0, 1, 1]",0,1,1
15747,PersonX takes the rest of the day,"[0, 1, 1]",0,1,1
15748,PersonX takes the rest of the day off,"[0, 0, 1]",0,0,1
15749,PersonX takes the shadow for the substance,"[0, 1, 1]",0,1,1
15750,PersonX takes the shot,"[0, 1, 1]",0,1,1
15751,PersonX takes the stairs,"[0, 1, 1]",0,1,1
15752,PersonX takes the subway,"[0, 1, 1]",0,1,1
15753,PersonX takes the train,"[0, 1, 1]",0,1,1
15754,PersonX takes the trash,"[0, 1, 1]",0,1,1
15755,PersonX takes the trash out,"[0, 1, 1]",0,1,1
15756,PersonX takes the trip,"[0, 1, 1]",0,1,1
15757,PersonX takes the veil,"[0, 1, 1]",0,1,1
15758,PersonX takes the wallet,"[0, 1, 1]",0,1,1
15759,PersonX takes the wheel,"[0, 1, 1]",0,1,1
15760,PersonX takes the wind out of PersonY's sails,"[0, 1, 1]",0,1,1
15761,PersonX takes these factors into account,"[0, 1, 1]",0,1,1
15762,PersonX takes three hours,"[0, 1, 1]",0,1,1
15763,PersonX takes time,"[0, 1, 1]",0,1,1
15764,PersonX takes time off,"[0, 1, 1]",0,1,1
15765,PersonX takes time off from work,"[0, 1, 1]",0,1,1
15766,PersonX takes to PersonX's bed,"[0, 1, 1]",0,1,1
15767,PersonX takes to ___ like a duck to water,"[0, 0, 1]",0,0,1
15768,PersonX takes to heart,"[0, 1, 1]",0,1,1
15769,PersonX takes to task,"[0, 1, 1]",0,1,1
15770,PersonX takes to the cleaners,"[0, 1, 1]",0,1,1
15771,PersonX takes turns,"[0, 1, 1]",0,1,1
15772,PersonX takes two hours,"[0, 1, 1]",0,1,1
15773,PersonX takes up PersonX's abode,"[0, 1, 1]",0,1,1
15774,PersonX takes up PersonX's cross,"[0, 1, 1]",0,1,1
15775,PersonX takes up PersonY's abode,"[0, 1, 1]",0,1,1
15776,PersonX takes up PersonY's cross,"[0, 1, 1]",0,1,1
15777,PersonX takes up PersonY's position,"[0, 0, 1]",0,0,1
15778,PersonX takes up PersonY's residence,"[0, 1, 1]",0,1,1
15779,PersonX takes up the cudgel for ___,"[0, 1, 1]",0,1,1
15780,PersonX takes up the gauntlet,"[0, 1, 1]",0,1,1
15781,PersonX takes weeks,"[0, 1, 1]",0,1,1
15782,PersonX taketh away the ___,"[0, 1, 1]",0,1,1
15783,PersonX taketh away the sin,"[0, 1, 1]",0,1,1
15784,PersonX talks PersonX's way,"[0, 0, 1]",0,0,1
15785,PersonX talks PersonY into ___,"[0, 0, 1]",0,0,1
15786,PersonX talks PersonY under the table,"[0, 1, 1]",0,1,1
15787,PersonX talks a blue streak,"[0, 1, 1]",0,1,1
15788,PersonX talks a little bit,"[0, 1, 1]",0,1,1
15789,PersonX talks a lot,"[0, 1, 1]",0,1,1
15790,PersonX talks a mile a minute,"[0, 1, 1]",0,1,1
15791,PersonX talks about PersonX's feelings,"[0, 1, 1]",0,1,1
15792,PersonX talks about PersonX's relationship,"[0, 1, 1]",0,1,1
15793,PersonX talks about PersonY's feelings,"[0, 1, 1]",0,1,1
15794,PersonX talks about PersonY's relationship,"[0, 1, 1]",0,1,1
15795,PersonX talks all night,"[0, 1, 1]",0,1,1
15796,PersonX talks all the time,"[0, 1, 1]",0,1,1
15797,PersonX talks for PersonY hour,"[0, 1, 1]",0,1,1
15798,PersonX talks for an hour,"[0, 1, 1]",0,1,1
15799,PersonX talks for hours,"[0, 1, 1]",0,1,1
15800,PersonX talks in circles,"[0, 1, 1]",0,1,1
15801,PersonX talks like people,"[0, 0, 1]",0,0,1
15802,PersonX talks much,"[0, 1, 1]",0,1,1
15803,PersonX talks over PersonY's head,"[0, 1, 1]",0,1,1
15804,PersonX talks through PersonX's hat,"[0, 0, 1]",0,0,1
15805,PersonX talks to PersonX's boss,"[0, 1, 1]",0,1,1
15806,PersonX talks to PersonX's brother,"[0, 1, 1]",0,1,1
15807,PersonX talks to PersonX's daughter,"[0, 1, 1]",0,1,1
15808,PersonX talks to PersonX's doctor,"[0, 1, 1]",0,1,1
15809,PersonX talks to PersonX's friend,"[0, 1, 1]",0,1,1
15810,PersonX talks to PersonX's husband,"[0, 1, 1]",0,1,1
15811,PersonX talks to PersonX's mother,"[0, 1, 1]",0,1,1
15812,PersonX talks to PersonX's neighbor,"[0, 0, 1]",0,0,1
15813,PersonX talks to PersonX's teacher,"[0, 1, 1]",0,1,1
15814,PersonX talks to PersonY a bit,"[0, 1, 1]",0,1,1
15815,PersonX talks to PersonY about anything,"[0, 1, 1]",0,1,1
15816,PersonX talks to PersonY anymore,"[0, 1, 1]",0,1,1
15817,PersonX talks to PersonY for a bit,"[0, 1, 1]",0,1,1
15818,PersonX talks to PersonY's boss,"[0, 0, 1]",0,0,1
15819,PersonX talks to PersonY's brother,"[0, 1, 1]",0,1,1
15820,PersonX talks to PersonY's daughter,"[0, 1, 1]",0,1,1
15821,PersonX talks to PersonY's friend,"[0, 0, 1]",0,0,1
15822,PersonX talks to PersonY's husband,"[0, 1, 1]",0,1,1
15823,PersonX talks to PersonY's mother,"[0, 1, 1]",0,1,1
15824,PersonX talks to PersonY's neighbor,"[0, 1, 1]",0,1,1
15825,PersonX talks to PersonY's parents,"[0, 1, 1]",0,1,1
15826,PersonX talks to PersonY's teacher,"[0, 1, 1]",0,1,1
15827,PersonX talks to a friend,"[0, 1, 1]",0,1,1
15828,PersonX talks to anyone,"[0, 1, 1]",0,1,1
15829,PersonX talks to oneself,"[0, 1, 1]",0,1,1
15830,PersonX talks to the man,"[0, 1, 1]",0,1,1
15831,PersonX talks turkey,"[0, 1, 1]",0,1,1
15832,PersonX tangles PersonY's fingers,"[0, 1, 1]",0,1,1
15833,PersonX taps PersonY on the shoulder,"[0, 1, 1]",0,1,1
15834,PersonX taps PersonY's fingers,"[0, 1, 1]",0,1,1
15835,PersonX taps PersonY's foot,"[0, 1, 1]",0,1,1
15836,PersonX taps ___ on the shoulder,"[0, 1, 1]",0,1,1
15837,PersonX tastes ___ for every man,"[0, 1, 1]",0,1,1
15838,PersonX tastes awful,"[0, 1, 1]",0,1,1
15839,PersonX tastes better,"[0, 1, 1]",0,1,1
15840,PersonX tastes disgusting,"[0, 1, 1]",0,1,1
15841,PersonX tastes fine,"[0, 0, 1]",0,0,1
15842,PersonX tastes great,"[0, 1, 1]",0,1,1
15843,PersonX tastes terrible,"[0, 1, 1]",0,1,1
15844,PersonX tastes the sauce,"[0, 1, 1]",0,1,1
15845,PersonX tastes weird,"[0, 1, 1]",0,1,1
15846,PersonX teaches PersonX's ___ to read,"[0, 0, 1]",0,0,1
15847,PersonX teaches PersonX's children,"[0, 1, 1]",0,1,1
15848,PersonX teaches PersonX's daughter,"[0, 1, 1]",0,1,1
15849,PersonX teaches PersonX's dog,"[0, 1, 1]",0,1,1
15850,PersonX teaches PersonX's son,"[0, 1, 1]",0,1,1
15851,PersonX teaches PersonY a lesson,"[0, 1, 1]",0,1,1
15852,PersonX teaches PersonY dog ___,"[0, 1, 1]",0,1,1
15853,PersonX teaches PersonY everything,"[0, 0, 1]",0,0,1
15854,PersonX teaches PersonY how to fish,"[0, 1, 1]",0,1,1
15855,PersonX teaches PersonY how to knit,"[0, 1, 1]",0,1,1
15856,PersonX teaches PersonY how to play,"[0, 1, 1]",0,1,1
15857,PersonX teaches PersonY much,"[0, 1, 1]",0,1,1
15858,PersonX teaches PersonY so much,"[0, 1, 1]",0,1,1
15859,PersonX teaches PersonY something,"[0, 1, 1]",0,1,1
15860,PersonX teaches PersonY the art,"[0, 1, 1]",0,1,1
15861,PersonX teaches PersonY the basics,"[0, 1, 1]",0,1,1
15862,PersonX teaches PersonY to drive,"[0, 1, 1]",0,1,1
15863,PersonX teaches PersonY to play,"[0, 1, 1]",0,1,1
15864,PersonX teaches PersonY to read,"[0, 1, 1]",0,1,1
15865,PersonX teaches PersonY to sew,"[0, 1, 1]",0,1,1
15866,PersonX teaches PersonY's ___ to read,"[0, 1, 1]",0,1,1
15867,PersonX teaches PersonY's children,"[0, 1, 1]",0,1,1
15868,PersonX teaches PersonY's dog,"[0, 1, 1]",0,1,1
15869,PersonX teaches ___ a lesson,"[0, 1, 1]",0,1,1
15870,PersonX teaches ___ also,"[0, 1, 1]",0,1,1
15871,PersonX teaches ___ at the university,"[0, 1, 1]",0,1,1
15872,PersonX teaches ___ at university,"[0, 1, 1]",0,1,1
15873,PersonX teaches ___ how to fish,"[0, 1, 1]",0,1,1
15874,PersonX teaches ___ how to knit,"[0, 0, 1]",0,0,1
15875,PersonX teaches ___ how to play,"[0, 1, 1]",0,1,1
15876,PersonX teaches ___ skills,"[0, 1, 1]",0,1,1
15877,PersonX teaches ___ to children,"[0, 1, 1]",0,1,1
15878,PersonX teaches ___ to read,"[0, 1, 1]",0,1,1
15879,PersonX teaches ___ to think,"[0, 0, 1]",0,0,1
15880,PersonX teaches ___ to write,"[0, 1, 1]",0,1,1
15881,PersonX teaches children ___,"[0, 1, 1]",0,1,1
15882,PersonX teaches children to read,"[0, 1, 1]",0,1,1
15883,PersonX teaches every ___,"[0, 0, 1]",0,0,1
15884,PersonX teaches or ___ religion,"[0, 0, 1]",0,0,1
15885,PersonX teaches students the ___,"[0, 0, 1]",0,0,1
15886,PersonX teaches the ___ a lesson,"[0, 1, 1]",0,1,1
15887,PersonX teaches the class,"[0, 1, 1]",0,1,1
15888,PersonX teaches the dog,"[0, 1, 1]",0,1,1
15889,PersonX tears PersonX's ___ away,"[0, 1, 1]",0,1,1
15890,PersonX tears PersonX's pants,"[0, 1, 1]",0,1,1
15891,PersonX tears PersonY apart,"[0, 1, 1]",0,1,1
15892,PersonX tears PersonY away,"[0, 1, 1]",0,1,1
15893,PersonX tears PersonY to pieces,"[0, 1, 1]",0,1,1
15894,PersonX tears PersonY's ___ away,"[0, 1, 1]",0,1,1
15895,PersonX tears PersonY's eyes,"[0, 1, 1]",0,1,1
15896,PersonX tears ___ apart,"[0, 1, 1]",0,1,1
15897,PersonX tears ___ from limb,"[0, 1, 1]",0,1,1
15898,PersonX tears a hole,"[0, 1, 1]",0,1,1
15899,PersonX tears open,"[0, 1, 1]",0,1,1
15900,PersonX tears open the ___,"[0, 1, 1]",0,1,1
15901,PersonX tears the ___ apart,"[0, 1, 1]",0,1,1
15902,PersonX tears the ___ to pieces,"[0, 1, 1]",0,1,1
15903,PersonX tears up the pea patch,"[0, 1, 1]",0,1,1
15904,PersonX tells PersonX's best friend,"[0, 1, 1]",0,1,1
15905,PersonX tells PersonX's boyfriend,"[0, 1, 1]",0,1,1
15906,PersonX tells PersonX's brother,"[0, 1, 1]",0,1,1
15907,PersonX tells PersonX's children,"[0, 1, 1]",0,1,1
15908,PersonX tells PersonX's coworkers,"[0, 1, 1]",0,1,1
15909,PersonX tells PersonX's friends,"[0, 1, 1]",0,1,1
15910,PersonX tells PersonX's friends about it,"[0, 1, 1]",0,1,1
15911,PersonX tells PersonX's girlfriend,"[0, 1, 1]",0,1,1
15912,PersonX tells PersonX's grandma,"[0, 1, 1]",0,1,1
15913,PersonX tells PersonX's grandmother,"[0, 1, 1]",0,1,1
15914,PersonX tells PersonX's kids,"[0, 1, 1]",0,1,1
15915,PersonX tells PersonX's mom about it,"[0, 1, 1]",0,1,1
15916,PersonX tells PersonX's parents about it,"[0, 1, 1]",0,1,1
15917,PersonX tells PersonX's parents what happened,"[0, 1, 1]",0,1,1
15918,PersonX tells PersonX's sister,"[0, 1, 1]",0,1,1
15919,PersonX tells PersonX's son,"[0, 1, 1]",0,1,1
15920,PersonX tells PersonX's tale,"[0, 1, 1]",0,1,1
15921,PersonX tells PersonY 's going on,"[0, 1, 1]",0,1,1
15922,PersonX tells PersonY PersonX's story,"[0, 1, 1]",0,1,1
15923,PersonX tells PersonY PersonY loved PersonY,"[0, 1, 1]",0,1,1
15924,PersonX tells PersonY PersonY's name,"[0, 1, 1]",0,1,1
15925,PersonX tells PersonY a deal,"[0, 1, 1]",0,1,1
15926,PersonX tells PersonY anything,"[0, 1, 1]",0,1,1
15927,PersonX tells PersonY apart,"[0, 1, 1]",0,1,1
15928,PersonX tells PersonY believed,"[0, 1, 1]",0,1,1
15929,PersonX tells PersonY could do,"[0, 1, 1]",0,1,1
15930,PersonX tells PersonY did not know,"[0, 1, 1]",0,1,1
15931,PersonX tells PersonY did not want,"[0, 1, 1]",0,1,1
15932,PersonX tells PersonY do not know,"[0, 1, 1]",0,1,1
15933,PersonX tells PersonY everything,"[0, 1, 1]",0,1,1
15934,PersonX tells PersonY felt,"[0, 1, 1]",0,1,1
15935,PersonX tells PersonY had died,"[0, 1, 1]",0,1,1
15936,PersonX tells PersonY had done,"[0, 1, 1]",0,1,1
15937,PersonX tells PersonY had found,"[0, 1, 1]",0,1,1
15938,PersonX tells PersonY had gone,"[0, 1, 1]",0,1,1
15939,PersonX tells PersonY had happened,"[0, 1, 1]",0,1,1
15940,PersonX tells PersonY had heard,"[0, 0, 1]",0,0,1
15941,PersonX tells PersonY had left,"[0, 1, 1]",0,1,1
15942,PersonX tells PersonY had made,"[0, 1, 1]",0,1,1
15943,PersonX tells PersonY had said,"[0, 1, 1]",0,1,1
15944,PersonX tells PersonY had the flu,"[0, 1, 1]",0,1,1
15945,PersonX tells PersonY hoped,"[0, 1, 1]",0,1,1
15946,PersonX tells PersonY intended,"[0, 0, 1]",0,0,1
15947,PersonX tells PersonY is going,"[0, 1, 1]",0,1,1
15948,PersonX tells PersonY knew,"[0, 1, 1]",0,1,1
15949,PersonX tells PersonY know,"[0, 1, 1]",0,1,1
15950,PersonX tells PersonY last night,"[0, 1, 1]",0,1,1
15951,PersonX tells PersonY later,"[0, 1, 1]",0,1,1
15952,PersonX tells PersonY looked,"[0, 1, 1]",0,1,1
15953,PersonX tells PersonY love,"[0, 1, 1]",0,1,1
15954,PersonX tells PersonY loved,"[0, 1, 1]",0,1,1
15955,PersonX tells PersonY made,"[0, 1, 1]",0,1,1
15956,PersonX tells PersonY mean,"[0, 0, 1]",0,0,1
15957,PersonX tells PersonY meant,"[0, 1, 1]",0,1,1
15958,PersonX tells PersonY mom,"[0, 1, 1]",0,1,1
15959,PersonX tells PersonY much,"[0, 1, 1]",0,1,1
15960,PersonX tells PersonY not to come,"[0, 1, 1]",0,1,1
15961,PersonX tells PersonY not to worry,"[0, 1, 1]",0,1,1
15962,PersonX tells PersonY not to worry about it,"[0, 1, 1]",0,1,1
15963,PersonX tells PersonY nothing,"[0, 1, 1]",0,1,1
15964,PersonX tells PersonY otherwise,"[0, 1, 1]",0,1,1
15965,PersonX tells PersonY ought,"[0, 0, 1]",0,0,1
15966,PersonX tells PersonY something,"[0, 1, 1]",0,1,1
15967,PersonX tells PersonY story,"[0, 1, 1]",0,1,1
15968,PersonX tells PersonY tales,"[0, 1, 1]",0,1,1
15969,PersonX tells PersonY that PersonY is being solipsist and insolent,"[0, 1, 1]",0,1,1
15970,PersonX tells PersonY the name,"[0, 1, 1]",0,1,1
15971,PersonX tells PersonY the news,"[0, 1, 1]",0,1,1
15972,PersonX tells PersonY the problem,"[0, 1, 1]",0,1,1
15973,PersonX tells PersonY the story,"[0, 1, 1]",0,1,1
15974,PersonX tells PersonY the thing,"[0, 1, 1]",0,1,1
15975,PersonX tells PersonY the things,"[0, 1, 1]",0,1,1
15976,PersonX tells PersonY the time,"[0, 1, 1]",0,1,1
15977,PersonX tells PersonY the truth,"[0, 1, 1]",0,1,1
15978,PersonX tells PersonY the way,"[0, 0, 1]",0,0,1
15979,PersonX tells PersonY thing,"[0, 1, 1]",0,1,1
15980,PersonX tells PersonY thought,"[0, 1, 1]",0,1,1
15981,PersonX tells PersonY to be quiet,"[0, 1, 1]",0,1,1
15982,PersonX tells PersonY to bring,"[0, 1, 1]",0,1,1
15983,PersonX tells PersonY to call,"[0, 1, 1]",0,1,1
15984,PersonX tells PersonY to come,"[0, 1, 1]",0,1,1
15985,PersonX tells PersonY to get,"[0, 1, 1]",0,1,1
15986,PersonX tells PersonY to get a job,"[0, 1, 1]",0,1,1
15987,PersonX tells PersonY to get out,"[0, 1, 1]",0,1,1
15988,PersonX tells PersonY to go,"[0, 1, 1]",0,1,1
15989,PersonX tells PersonY to go away,"[0, 1, 1]",0,1,1
15990,PersonX tells PersonY to go home,"[0, 1, 1]",0,1,1
15991,PersonX tells PersonY to go to sleep,"[0, 1, 1]",0,1,1
15992,PersonX tells PersonY to leave,"[0, 1, 1]",0,1,1
15993,PersonX tells PersonY to leave PersonZ alone,"[0, 1, 1]",0,1,1
15994,PersonX tells PersonY to look,"[0, 1, 1]",0,1,1
15995,PersonX tells PersonY to meet,"[0, 1, 1]",0,1,1
15996,PersonX tells PersonY to put,"[0, 0, 1]",0,0,1
15997,PersonX tells PersonY to relax,"[0, 1, 1]",0,1,1
15998,PersonX tells PersonY to shut up,"[0, 1, 1]",0,1,1
15999,PersonX tells PersonY to sit,"[0, 1, 1]",0,1,1
16000,PersonX tells PersonY to sit down,"[0, 1, 1]",0,1,1
16001,PersonX tells PersonY to stop,"[0, 1, 1]",0,1,1
16002,PersonX tells PersonY to take,"[0, 1, 1]",0,1,1
16003,PersonX tells PersonY to wait,"[0, 1, 1]",0,1,1
16004,PersonX tells PersonY to write,"[0, 1, 1]",0,1,1
16005,PersonX tells PersonY told,"[0, 1, 1]",0,1,1
16006,PersonX tells PersonY want,"[0, 1, 1]",0,1,1
16007,PersonX tells PersonY was coming,"[0, 0, 1]",0,0,1
16008,PersonX tells PersonY was going on,"[0, 1, 1]",0,1,1
16009,PersonX tells PersonY was grounded,"[0, 1, 1]",0,1,1
16010,PersonX tells PersonY was leaving,"[0, 0, 1]",0,0,1
16011,PersonX tells PersonY was pregnant,"[0, 1, 1]",0,1,1
16012,PersonX tells PersonY was sorry,"[0, 1, 1]",0,1,1
16013,PersonX tells PersonY were going,"[0, 0, 1]",0,0,1
16014,PersonX tells PersonY what had happened,"[0, 1, 1]",0,1,1
16015,PersonX tells PersonY what happened,"[0, 1, 1]",0,1,1
16016,PersonX tells PersonY what you think,"[0, 1, 1]",0,1,1
16017,PersonX tells PersonY where to go,"[0, 1, 1]",0,1,1
16018,PersonX tells PersonY where to shove it,"[0, 1, 1]",0,1,1
16019,PersonX tells PersonY wife,"[0, 1, 1]",0,1,1
16020,PersonX tells PersonY wish,"[0, 1, 1]",0,1,1
16021,PersonX tells PersonY wished,"[0, 1, 1]",0,1,1
16022,PersonX tells PersonY would come,"[0, 0, 1]",0,0,1
16023,PersonX tells PersonY would do,"[0, 0, 1]",0,0,1
16024,PersonX tells PersonY would go,"[0, 1, 1]",0,1,1
16025,PersonX tells PersonY would like,"[0, 0, 1]",0,0,1
16026,PersonX tells PersonY would take,"[0, 1, 1]",0,1,1
16027,PersonX tells PersonY yes,"[0, 1, 1]",0,1,1
16028,PersonX tells PersonY yesterday,"[0, 1, 1]",0,1,1
16029,PersonX tells PersonY's anything,"[0, 1, 1]",0,1,1
16030,PersonX tells PersonY's boss,"[0, 1, 1]",0,1,1
16031,PersonX tells PersonY's boyfriend,"[0, 1, 1]",0,1,1
16032,PersonX tells PersonY's brother,"[0, 1, 1]",0,1,1
16033,PersonX tells PersonY's children,"[0, 1, 1]",0,1,1
16034,PersonX tells PersonY's coworkers,"[0, 1, 1]",0,1,1
16035,PersonX tells PersonY's everything,"[0, 1, 1]",0,1,1
16036,PersonX tells PersonY's family,"[0, 1, 1]",0,1,1
16037,PersonX tells PersonY's father,"[0, 1, 1]",0,1,1
16038,PersonX tells PersonY's friends,"[0, 1, 1]",0,1,1
16039,PersonX tells PersonY's friends about it,"[0, 1, 1]",0,1,1
16040,PersonX tells PersonY's girlfriend,"[0, 1, 1]",0,1,1
16041,PersonX tells PersonY's grandma,"[0, 1, 1]",0,1,1
16042,PersonX tells PersonY's mom,"[0, 1, 1]",0,1,1
16043,PersonX tells PersonY's mom about it,"[0, 1, 1]",0,1,1
16044,PersonX tells PersonY's parents,"[0, 1, 1]",0,1,1
16045,PersonX tells PersonY's parents about it,"[0, 1, 1]",0,1,1
16046,PersonX tells PersonY's parents what happened,"[0, 1, 1]",0,1,1
16047,PersonX tells PersonY's sister,"[0, 0, 1]",0,0,1
16048,PersonX tells PersonY's something,"[0, 1, 1]",0,1,1
16049,PersonX tells PersonY's son,"[0, 1, 1]",0,1,1
16050,PersonX tells PersonY's stories,"[0, 1, 1]",0,1,1
16051,PersonX tells PersonY's story,"[0, 1, 1]",0,1,1
16052,PersonX tells PersonY's teacher,"[0, 1, 1]",0,1,1
16053,PersonX tells ___ PersonY had the flu,"[0, 0, 1]",0,0,1
16054,PersonX tells ___ PersonY loved PersonY,"[0, 0, 1]",0,0,1
16055,PersonX tells ___ PersonY was pregnant,"[0, 0, 1]",0,0,1
16056,PersonX tells ___ PersonY was sick,"[0, 0, 1]",0,0,1
16057,PersonX tells ___ about PersonX's trip,"[0, 1, 1]",0,1,1
16058,PersonX tells ___ apart,"[0, 1, 1]",0,1,1
16059,PersonX tells ___ at school,"[0, 1, 1]",0,1,1
16060,PersonX tells ___ how PersonY felt,"[0, 0, 1]",0,0,1
16061,PersonX tells ___ last night,"[0, 0, 1]",0,0,1
16062,PersonX tells ___ stories,"[0, 0, 1]",0,0,1
16063,PersonX tells ___ that PersonY is being solipsist and insolent,"[0, 0, 1]",0,0,1
